SLAMBench Report run started:	2018-02-18 10:25:32

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_liborbslam2-original_living_room_traj1_loop.log
input: datasets/ICL_NUIM/living_room_traj1_loop.slam
load-library: build/lib/liborbslam2-original-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
mode: auto
settings: 
vocabulary: ./benchmarks/orbslam2/src/original/Vocabulary/ORBvoc.txt
max-features: 1000
scale-levels: 8
scale-factor: 1.2
initial-fast-threshold: 20
second-fast-threshold: 7
camera-fps: 40
depth-threshold: 40

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-nan	0.0261510000	348350888	0	402718720	0.0000000000	0.0000000000	0.0000000000
2	0.0400000000	0.0005108146	0.0002554073	0.0005108146	0.0015226468	0.0333380000	356492446	0	402718720	-0.0000594354	0.0004854501	-0.0003531830
3	0.0800000000	0.0020868427	0.0008658858	0.0020868427	0.0020907556	0.0460710000	356420407	0	402718720	-0.0001238014	-0.0043509970	-0.0009977624
4	0.1200000000	0.0031927279	0.0014475963	0.0031927279	0.0018769666	0.0304710000	356393322	0	402718720	-0.0017915192	-0.0041233529	-0.0006297382
5	0.1600000000	0.0006433089	0.0012867388	0.0031927279	0.0023354404	0.0317300000	356396422	0	402718720	-0.0006180372	-0.0010620592	-0.0001557913
6	0.2000000000	0.0008177909	0.0012085808	0.0031927279	0.0022805666	0.0321710000	356403826	0	402718720	-0.0004609817	-0.0028494056	-0.0005944842
7	0.2400000000	0.0031854103	0.0014909850	0.0031927279	0.0026223361	0.0324660000	356407502	0	402718720	-0.0020630020	-0.0049188170	-0.0011535360
8	0.2800000000	0.0012357500	0.0014590807	0.0031927279	0.0030324827	0.0318860000	356411878	0	402718720	-0.0012280287	-0.0005993557	-0.0000063740
9	0.3200000000	0.0008064040	0.0013865610	0.0031927279	0.0028786623	0.0309740000	356414386	0	402718720	0.0006615896	-0.0011242060	0.0000468528
10	0.3600000000	0.0011472784	0.0013626328	0.0031927279	0.0028246310	0.0320350000	356418922	0	402718720	-0.0009571188	-0.0022241727	-0.0010146159
11	0.4000000000	0.0023276450	0.0014503611	0.0031927279	0.0028066719	0.0310680000	356421094	0	402718720	0.0008272096	-0.0034014767	-0.0004539205
12	0.4400000000	0.0005571764	0.0013759291	0.0031927279	0.0027380653	0.0439310000	356424542	0	402718720	-0.0004179089	-0.0008191437	-0.0002935351
13	0.4800000000	0.0008432680	0.0013349552	0.0031927279	0.0027106273	0.0319310000	356426202	0	402718720	0.0003847232	-0.0001694088	0.0008670795
14	0.5200000000	0.0006660781	0.0012871782	0.0031927279	0.0026630288	0.0323310000	356428746	0	402718720	0.0006972097	-0.0000210414	0.0001424057
15	0.5600000000	0.0018968262	0.0013278214	0.0031927279	0.0026710538	0.0304130000	356431766	0	402718720	0.0000783210	-0.0015974896	0.0010363291
16	0.6000000000	0.0022020929	0.0013824634	0.0031927279	0.0026714860	0.0306730000	356434910	0	402718720	-0.0016495029	0.0010189792	0.0003116456
17	0.6400000000	0.0028206815	0.0014670645	0.0031927279	0.0028554155	0.0298900000	356436702	0	402718720	0.0000927539	-0.0028246897	0.0004507677
18	0.6800000000	0.0020664833	0.0015003655	0.0031927279	0.0027798385	0.0304630000	356443658	0	402718720	0.0007185166	-0.0026846870	-0.0001353372
19	0.7200000000	0.0011836004	0.0014836937	0.0031927279	0.0029287829	0.0431610000	356447458	0	402718720	-0.0008528299	-0.0012216894	-0.0000516183
20	0.7600000000	0.0021679783	0.0015179079	0.0031927279	0.0030238352	0.0413780000	356449234	0	402718720	-0.0013237392	-0.0025890185	-0.0002848991
21	0.8000000000	0.0018418727	0.0015333348	0.0031927279	0.0030224236	0.0302200000	356451222	0	402718720	-0.0002191772	-0.0027716039	-0.0005671419
22	0.8400000000	0.0007636592	0.0014983495	0.0031927279	0.0030141935	0.0305170000	356453826	0	402718720	0.0003858825	-0.0014345110	-0.0003024106
23	0.8800000000	0.0027505946	0.0015527950	0.0031927279	0.0030419866	0.0314510000	356456610	0	402718720	-0.0016829800	-0.0033557056	-0.0001999551
24	0.9200000000	0.0020923228	0.0015752753	0.0031927279	0.0030310679	0.0324620000	356460982	0	402718720	-0.0020509888	-0.0013439001	-0.0011736200
25	0.9600000000	0.0027233800	0.0016211995	0.0031927279	0.0029952990	0.0320230000	356462470	0	402718720	-0.0032028765	-0.0002189970	-0.0006708350
26	1.0000000000	0.0011629256	0.0016035736	0.0031927279	0.0029859153	0.0313730000	356465122	0	402718720	-0.0004473645	-0.0016666503	-0.0004050439
27	1.0400000000	0.0021211661	0.0016227437	0.0031927279	0.0029512550	0.0316520000	356468246	0	402718720	-0.0017183386	-0.0024232508	-0.0004209746
28	1.0800000000	0.0034736476	0.0016888474	0.0034736476	0.0029512187	0.0318600000	356470402	0	402718720	-0.0032903044	-0.0029794914	-0.0009014469
29	1.1200000000	0.0014424514	0.0016803510	0.0034736476	0.0029201852	0.0316240000	356473034	0	402718720	-0.0022267173	-0.0012750872	-0.0004500896
30	1.1600000000	0.0023203467	0.0017016841	0.0034736476	0.0029002613	0.0410970000	356475078	0	402718720	-0.0029409109	-0.0010935790	-0.0004828043
