SLAMBench Report run started:	2018-02-18 01:32:23

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libinfinitam-cuda_living_room_traj1_loop.log
input: datasets/ICL_NUIM/living_room_traj1_loop.slam
load-library: build/lib/libinfinitam-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
trackerType: ICP
depthTrackerICPThreshold: 0.01
depthTrackerTerminationThreshold: 0.001
voxelSize: 0.005
viewFrustum_min: 0.2
viewFrustum_max: 3
mu: 0.02
trackingRegime: B,B,R,R,R
noICPRunTillLevel: 0
maxW: 100
useSwapping: false
useBilateralFilter: false
useApproximateRaycast: false
modelSensorNoise: false
skipPoints: true
stopIntegratingAtMaxW: false

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-nan	0.0090690000	14162629	955859216	1375797248	-0.0000000000	0.0000000000	-0.0000000000
2	0.0400000000	0.0003050633	0.0001525316	0.0003050633	0.0020315323	0.0074700000	14359525	955859216	1373700096	0.0002619608	0.0005516480	0.0001832035
3	0.0800000000	0.0004748883	0.0002599839	0.0004748883	0.0017163088	0.0028700000	14361893	955859216	1373700096	0.0003212068	-0.0019857222	-0.0006929564
4	0.1200000000	0.0004439864	0.0003059845	0.0004748883	0.0014698945	0.0023460000	14364269	955859216	1373700096	0.0004856430	-0.0013268768	-0.0006143571
5	0.1600000000	0.0006838936	0.0003815663	0.0006838936	0.0014612923	0.0023400000	14366629	955859216	1373700096	0.0005465168	-0.0009052575	-0.0004290863
6	0.2000000000	0.0006669702	0.0004291336	0.0006838936	0.0016053354	0.0023610000	14369405	955859216	1373700096	0.0006299071	-0.0019287933	-0.0007420345
7	0.2400000000	0.0007888088	0.0004805158	0.0007888088	0.0015968328	0.0023840000	14371381	955859216	1373700096	0.0006585903	-0.0021325373	-0.0008136611
8	0.2800000000	0.0007740030	0.0005172017	0.0007888088	0.0016056769	0.0023050000	14373357	955859216	1373700096	0.0005141209	-0.0008804891	-0.0003782676
9	0.3200000000	0.0007878093	0.0005472692	0.0007888088	0.0015105485	0.0023210000	14376101	955859216	1373700096	0.0007080120	-0.0008119796	-0.0003083680
10	0.3600000000	0.0007743652	0.0005699788	0.0007888088	0.0014510303	0.0023670000	14379677	955859216	1373700096	0.0007113052	-0.0014935723	-0.0004733496
11	0.4000000000	0.0007976918	0.0005906800	0.0007976918	0.0013867927	0.0023060000	14381653	955859216	1373700096	0.0006064696	-0.0008676047	-0.0003008844
12	0.4400000000	0.0008266582	0.0006103448	0.0008266582	0.0013384476	0.0023750000	14383629	955859216	1373700096	0.0006546609	-0.0000610024	-0.0000063398
13	0.4800000000	0.0007925353	0.0006243595	0.0008266582	0.0013112498	0.0023510000	14385605	955859216	1373700096	0.0005720424	0.0004239220	0.0003150212
14	0.5200000000	0.0007897267	0.0006361714	0.0008266582	0.0014137914	0.0023410000	14387581	955859216	1373700096	0.0007216735	0.0005150037	0.0004010027
15	0.5600000000	0.0008403139	0.0006497809	0.0008403139	0.0015024944	0.0023370000	14389557	955859216	1373700096	0.0007697612	0.0005963069	0.0004762298
16	0.6000000000	0.0008241984	0.0006606820	0.0008403139	0.0014872140	0.0023600000	14391533	955859216	1373700096	0.0010692535	0.0005464273	0.0004203228
17	0.6400000000	0.0008886156	0.0006740899	0.0008886156	0.0014522469	0.0023760000	14395045	955859216	1373700096	0.0010333804	0.0003855833	0.0004585747
18	0.6800000000	0.0009091636	0.0006871495	0.0009091636	0.0014270214	0.0023600000	14400221	955859216	1373700096	0.0010235490	-0.0002611794	0.0002172627
19	0.7200000000	0.0008481625	0.0006956239	0.0009091636	0.0015637537	0.0023850000	14402197	955859216	1373700096	0.0008863842	-0.0001904893	0.0001458354
20	0.7600000000	0.0008298197	0.0007023337	0.0009091636	0.0017808264	0.0023640000	14404173	955859216	1373700096	0.0006770461	-0.0004253383	0.0000469853
