SLAMBench Report run started:	2018-02-18 10:17:32

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_liblsdslam-cpp_living_room_traj3_loop.log
input: datasets/ICL_NUIM/living_room_traj3_loop.slam
load-library: build/lib/liblsdslam-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
camera-path: 
package-path: lsdslam/src/cpp/
kfusage: 5
kfdist: 5
minUseGrad: 5
fabmap: true
kfreactive: false
subpixelstereo: true
maxLoopClosureCandiates: 20
randSeed: 1
use-pose-optim: true

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-nan	0.0056030000	86960468	0	402718720	0.0000000000	0.0000000000	0.0000000000
2	0.0400000000	0.0023723971	0.0011861986	0.0023723971	0.0020365117	0.0214050000	103513113	0	402718720	-0.0003054441	0.0014757760	0.0006587355
3	0.0800000000	0.0075691850	0.0033138607	0.0075691850	0.0079323241	0.0312060000	106785025	0	402718720	0.0011895829	0.0039806007	0.0004103031
4	0.1200000000	0.0050746803	0.0037540656	0.0075691850	0.0072586704	0.0225990000	106787673	0	402718720	0.0008525121	0.0019431015	-0.0002164341
5	0.1600000000	0.0045403787	0.0039113282	0.0075691850	0.0093035663	0.0190970000	106790337	0	402718720	-0.0011505795	0.0012552375	0.0010641003
6	0.2000000000	0.0107394103	0.0050493419	0.0107394103	0.0115809318	0.0239910000	106793385	0	402718720	0.0025179877	0.0054919636	0.0011177741
7	0.2400000000	0.0156047400	0.0065572559	0.0156047400	0.0114027896	0.0229900000	106795633	0	402718720	0.0043343510	0.0001796266	0.0011261269
8	0.2800000000	0.0071276785	0.0066285587	0.0156047400	0.0115250947	0.0213480000	106797881	0	402718720	0.0014554275	-0.0065962025	0.0005215094
9	0.3200000000	0.0013787150	0.0060452428	0.0156047400	0.0118079379	0.0220690000	106800961	0	402718720	0.0002118616	-0.0092189992	0.0017992882
10	0.3600000000	0.0089607453	0.0063367930	0.0156047400	0.0114591119	0.0218430000	106804809	0	402718720	0.0001490267	-0.0087568620	0.0011172433
11	0.4000000000	0.0053524454	0.0062473069	0.0156047400	0.0109658262	0.0229930000	106807057	0	402718720	-0.0006809584	-0.0086678565	0.0000849431
12	0.4400000000	0.0035602222	0.0060233832	0.0156047400	0.0111241675	0.0303270000	106809305	0	402718720	-0.0016053950	-0.0067963591	0.0014329145
13	0.4800000000	0.0023946834	0.0057442524	0.0156047400	0.0107321338	0.0270010000	106811553	0	402718720	-0.0021145863	-0.0039496189	0.0013870606
14	0.5200000000	0.0072235866	0.0058499191	0.0156047400	0.0105446153	0.0215370000	106813801	0	402718720	-0.0002715724	-0.0066024838	0.0002205954
15	0.5600000000	0.0086496836	0.0060365701	0.0156047400	0.0102317872	0.0257590000	106816049	0	402718720	0.0008570692	-0.0042437091	0.0002190928
16	0.6000000000	0.0079050986	0.0061533531	0.0156047400	0.0099577796	0.0236080000	106818297	0	402718720	-0.0001976052	-0.0062776310	0.0007391883
17	0.6400000000	0.0104799941	0.0064078614	0.0156047400	0.0097129554	0.0220220000	106822209	0	402718720	-0.0003681361	-0.0063507473	0.0002349041
18	0.6800000000	0.0102944402	0.0066237825	0.0156047400	0.0094923354	0.0233210000	106827657	0	402718720	0.0013833608	-0.0042402428	-0.0005683138
19	0.7200000000	0.0084943147	0.0067222315	0.0156047400	0.0093530691	0.0236610000	106829905	0	402718720	0.0024892942	-0.0017376237	-0.0007479358
20	0.7600000000	0.0097750882	0.0068748744	0.0156047400	0.0092489764	0.0216330000	106832153	0	402718720	0.0033047877	-0.0019579390	-0.0018459879
21	0.8000000000	0.0085109593	0.0069527832	0.0156047400	0.0093328940	0.0233840000	106834401	0	402718720	0.0017608216	-0.0036927930	-0.0016089744
22	0.8400000000	0.0092069069	0.0070552433	0.0156047400	0.0091976986	0.0250520000	106836649	0	402718720	0.0001361201	-0.0041835997	-0.0014255324
23	0.8800000000	0.0115362043	0.0072500677	0.0156047400	0.0093387480	0.0206880000	106838897	0	402718720	0.0055585620	-0.0032348079	-0.0027860685
