SLAMBench Report run started:	2018-02-18 06:46:53

Properties:
=================

frame-limit: 0
log-file: output//violons_liborbslam2-original_rgbd_dataset_freiburg1_xyz.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_xyz.slam
load-library: build/lib/liborbslam2-original-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
mode: auto
settings: 
vocabulary: ./benchmarks/orbslam2/src/original/Vocabulary/ORBvoc.txt
max-features: 1000
scale-levels: 8
scale-factor: 1.2
initial-fast-threshold: 20
second-fast-threshold: 7
camera-fps: 40
depth-threshold: 40

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1305031102.1753039360	0.0253988300	0.0253988300	0.0253988300	nan	0.1760650000	225849628	0	1770418176	0.0000000000	0.0000000000	0.0000000000
2	1305031102.2112140656	0.0281997994	0.0267993147	0.0281997994	0.0139400400	0.1920400000	229928426	0	1772769280	-0.0009392386	0.0071761515	0.0118162083
3	1305031102.2432110310	0.0226107799	0.0254031364	0.0281997994	0.0101199005	0.1832070000	229999091	0	1774530560	-0.0015280230	0.0054240790	0.0250633340
4	1305031102.2753260136	0.0196907222	0.0239750328	0.0281997994	0.0089455725	0.1765810000	229932945	0	1776562176	-0.0022966457	0.0065464829	0.0368976444
5	1305031102.3112668991	0.0145704467	0.0220941156	0.0281997994	0.0079847658	0.1795880000	229990351	0	1778212864	-0.0013605448	0.0047888514	0.0502236448
6	1305031102.3432331085	0.0125778643	0.0205080737	0.0281997994	0.0077675227	0.1740290000	229986797	0	1780244480	-0.0023762945	0.0058158776	0.0618077181
7	1305031102.3753290176	0.0107081681	0.0191080872	0.0281997994	0.0071883332	0.1733520000	229983635	0	1781784576	-0.0034944536	0.0063511785	0.0740375891
8	1305031102.4112579823	0.0084442534	0.0177751080	0.0281997994	0.0095948311	0.1821150000	229938757	0	1783164928	-0.0078060534	0.0117714321	0.0844790190
9	1305031102.4432709217	0.0118500246	0.0171167654	0.0281997994	0.0102635140	0.2063700000	230386557	0	1785327616	-0.0072081340	0.0183398761	0.0957835615
10	1305031102.4753179550	0.0124255605	0.0166476449	0.0281997994	0.0096771363	0.2853290000	230824063	0	1783988224	-0.0048524723	0.0175617728	0.1098261178
11	1305031102.5112190247	0.0134435929	0.0163563674	0.0281997994	0.0093402653	0.4298800000	231739052	0	1785290752	-0.0041227727	0.0182263516	0.1222831905
12	1305031102.5432200432	0.0137100322	0.0161358395	0.0281997994	0.0089945805	0.2632150000	231762012	0	1783046144	-0.0075365826	0.0151832281	0.1347708106
13	1305031102.5752859116	0.0216076653	0.0165567492	0.0281997994	0.0090302717	0.2290720000	231253869	0	1783017472	-0.0061662453	0.0106101092	0.1489485502
14	1305031102.6112329960	0.0234710313	0.0170506265	0.0281997994	0.0087317361	0.4431310000	231473314	0	1785823232	-0.0100440122	0.0095551014	0.1606478840
15	1305031102.6432650089	0.0178443678	0.0171035426	0.0281997994	0.0091624466	0.2574600000	232302042	0	1783197696	-0.0155601343	0.0176504515	0.1700938195
16	1305031102.6752851009	0.0213156771	0.0173668010	0.0281997994	0.0089434239	0.2674880000	232382780	0	1783459840	-0.0142212389	0.0204134844	0.1834713221
17	1305031102.7112629414	0.0268274751	0.0179233112	0.0281997994	0.0089893847	0.1876880000	231339271	0	1784459264	-0.0140554793	0.0201388523	0.1974963099
18	1305031102.7432339191	0.0245568398	0.0182918406	0.0281997994	0.0089359133	0.1962720000	231296433	0	1786499072	-0.0153387450	0.0276378319	0.2087470591
19	1305031102.7754719257	0.0307075772	0.0189453004	0.0307075772	0.0087725632	0.1968960000	231286955	0	1783361536	-0.0121594528	0.0285779964	0.2229142338
20	1305031102.8112320900	0.0317675434	0.0195864126	0.0317675434	0.0087147032	0.1882740000	231275441	0	1783832576	-0.0153705087	0.0317394249	0.2346003950
21	1305031102.8432900906	0.0368335508	0.0204077049	0.0368335508	0.0085698875	0.2162090000	231712693	0	1786118144	-0.0164439082	0.0317659676	0.2481490523
