SLAMBench Report run started:	2018-02-19 02:48:22

Properties:
=================

frame-limit: 0
log-file: output//violons_libinfinitam-cpp_rgbd_dataset_freiburg2_rpy.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_rpy.slam
load-library: build/lib/libinfinitam-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
trackerType: ICP
depthTrackerICPThreshold: 0.01
depthTrackerTerminationThreshold: 0.001
voxelSize: 0.005
viewFrustum_min: 0.2
viewFrustum_max: 3
mu: 0.02
trackingRegime: B,B,R,R,R
noICPRunTillLevel: 0
maxW: 100
useSwapping: false
useBilateralFilter: false
useApproximateRaycast: false
modelSensorNoise: false
skipPoints: true
stopIntegratingAtMaxW: false

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867718.6419320107	0.0019026520	0.0019026520	0.0019026520	nan	0.4323020000	958693034	0	1770409984	-0.0000000000	0.0000000000	-0.0000000000
2	1311867718.6768438816	0.0027222037	0.0023124279	0.0027222037	0.0021564551	0.5627880000	968632743	0	1765244928	0.0005164510	-0.0010936994	0.0001798777
3	1311867718.7114279270	0.0031998577	0.0026082378	0.0031998577	0.0034740969	0.5063090000	968321829	0	1766739968	0.0005414290	-0.0010923829	0.0002229991
4	1311867718.7410299778	0.0041535799	0.0029945733	0.0041535799	0.0042840818	0.5170930000	968323879	0	1768407040	0.0010235405	-0.0015497371	0.0003004720
5	1311867718.7767970562	0.0055215186	0.0034999624	0.0055215186	0.0043328137	0.5144030000	968325729	0	1770057728	0.0021279443	-0.0026175210	0.0001474886
6	1311867718.8094089031	0.0056038373	0.0038506082	0.0056038373	0.0041691247	0.5261170000	968328171	0	1771835392	0.0020348993	-0.0026791331	0.0002581733
7	1311867718.8408079147	0.0062560188	0.0041942383	0.0062560188	0.0038580576	0.5203800000	968329925	0	1773486080	0.0026844614	-0.0024253663	0.0003454532
8	1311867718.8767778873	0.0070276498	0.0045484147	0.0070276498	0.0036762000	0.5322640000	968331775	0	1775247360	0.0029800036	-0.0028167740	0.0004529347
9	1311867718.9088680744	0.0079749720	0.0049291433	0.0079749720	0.0035488510	0.5425510000	968333529	0	1776914432	0.0036907864	-0.0027795082	0.0006452871
10	1311867718.9438331127	0.0086715957	0.0053033886	0.0086715957	0.0033970858	0.5395870000	968336691	0	1778565120	0.0044372287	-0.0028011375	0.0010422878
11	1311867718.9784109592	0.0095486473	0.0056893212	0.0095486473	0.0033672821	0.5491370000	968338541	0	1780342784	0.0048542167	-0.0037217583	0.0012516964
12	1311867719.0091300011	0.0099188192	0.0060417793	0.0099188192	0.0032145368	0.5559290000	968340263	0	1781993472	0.0048059565	-0.0041586147	0.0013767426
13	1311867719.0441620350	0.0108008822	0.0064078642	0.0108008822	0.0031134331	0.5618590000	968342113	0	1783754752	0.0055802651	-0.0042275270	0.0016255215
14	1311867719.0776190758	0.0118897557	0.0067994279	0.0118897557	0.0031009619	0.5607070000	968343931	0	1781911552	0.0065739057	-0.0046500736	0.0017758372
15	1311867719.1086950302	0.0124932183	0.0071790139	0.0124932183	0.0029912324	0.5636040000	968345717	0	1783382016	0.0069134827	-0.0050463038	0.0020168941
16	1311867719.1437010765	0.0134275518	0.0075695475	0.0134275518	0.0029022557	0.6149340000	968347535	0	1781506048	0.0076452424	-0.0050778883	0.0022302240
17	1311867719.1810290813	0.0144314533	0.0079731890	0.0144314533	0.0028862151	0.5631670000	968349385	0	1783238656	0.0082772011	-0.0055704145	0.0025775169
18	1311867719.2127099037	0.0148636140	0.0083559904	0.0148636140	0.0028202809	0.5696130000	968353795	0	1781506048	0.0084169051	-0.0058969860	0.0028509451
19	1311867719.2412090302	0.0157005247	0.0087425448	0.0157005247	0.0027981034	0.5712860000	968355517	0	1783001088	0.0087130973	-0.0063769422	0.0030896224
20	1311867719.2779469490	0.0170060880	0.0091557220	0.0170060880	0.0031184502	0.5838560000	968357335	0	1781125120	0.0094178505	-0.0066734664	0.0032724121
21	1311867719.3104898930	0.0180170480	0.0095776899	0.0180170480	0.0030977194	0.5771240000	968359153	0	1782730752	0.0101720300	-0.0067485818	0.0034030336
22	1311867719.3413150311	0.0193813536	0.0100233110	0.0193813536	0.0032175325	0.5806360000	968360939	0	1784373248	0.0111272270	-0.0071389289	0.0034835998
23	1311867719.3772718906	0.0210286118	0.0105018023	0.0210286118	0.0032547602	0.5837140000	968362757	0	1782521856	0.0121979713	-0.0079122754	0.0034724493
24	1311867719.4105761051	0.0215905532	0.0109638336	0.0215905532	0.0032100197	0.5812590000	968364575	0	1784000512	0.0124833751	-0.0081555303	0.0034877476
25	1311867719.4427709579	0.0226408858	0.0114309157	0.0226408858	0.0032949385	0.6198060000	968366393	0	1782140928	0.0133451736	-0.0086114462	0.0035924183
26	1311867719.4787840843	0.0232483596	0.0118854328	0.0232483596	0.0033750144	0.5868060000	968368211	0	1783619584	0.0132260676	-0.0100192204	0.0035402346
27	1311867719.5104370117	0.0230147243	0.0122976288	0.0232483596	0.0035821381	0.5859280000	968369997	0	1781760000	0.0125882337	-0.0103840549	0.0036512141
28	1311867719.5449650288	0.0236965120	0.0127047317	0.0236965120	0.0036169007	0.5962100000	968371815	0	1783255040	0.0126733799	-0.0101461150	0.0039970982
29	1311867719.5771939754	0.0249575973	0.0131272443	0.0249575973	0.0036255614	0.5932710000	968373633	0	1781379072	0.0133445160	-0.0108856326	0.0040449784
30	1311867719.6112511158	0.0255328193	0.0135407635	0.0255328193	0.0035846514	0.5930650000	968375451	0	1783005184	0.0132251410	-0.0112168388	0.0043068542
31	1311867719.6421909332	0.0261436515	0.0139473083	0.0261436515	0.0035408247	0.5999430000	968377205	0	1780998144	0.0135880997	-0.0106634386	0.0046803202
32	1311867719.6770479679	0.0270632897	0.0143571827	0.0270632897	0.0034894405	0.5921170000	968379055	0	1782603776	0.0138398530	-0.0110422168	0.0051461454
33	1311867719.7107939720	0.0278834458	0.0147670695	0.0278834458	0.0034401260	0.6129250000	968380841	0	1784254464	0.0142674390	-0.0107113784	0.0056474078
34	1311867719.7442650795	0.0289801992	0.0151851027	0.0289801992	0.0033952144	0.6122310000	968387875	0	1782394880	0.0150840711	-0.0100112893	0.0061871912
35	1311867719.7861878872	0.0304474961	0.0156211711	0.0304474961	0.0033713313	0.6129450000	968389853	0	1783865344	0.0157365706	-0.0103753619	0.0066375094
36	1311867719.8099169731	0.0313496962	0.0160580745	0.0313496962	0.0033377787	0.6164530000	968391479	0	1782005760	0.0160532426	-0.0108214961	0.0070252866
37	1311867719.8454990387	0.0328119658	0.0165108824	0.0328119658	0.0034010209	0.6084750000	968393329	0	1783631872	0.0168597847	-0.0118108233	0.0070664724
38	1311867719.8771090508	0.0328123085	0.0169398673	0.0328123085	0.0033579676	0.6149620000	968395115	0	1781624832	0.0166821573	-0.0120170135	0.0073734131
39	1311867719.9114089012	0.0345024839	0.0173901908	0.0345024839	0.0033497942	0.6288130000	968396965	0	1783230464	0.0177300330	-0.0124560045	0.0076781665
40	1311867719.9461970329	0.0354770385	0.0178423620	0.0354770385	0.0033129188	0.6229640000	968398783	0	1781370880	0.0183896851	-0.0133048892	0.0080092177
41	1311867719.9807810783	0.0374687910	0.0183210554	0.0374687910	0.0032934292	0.6193540000	968400601	0	1782976512	0.0196960475	-0.0139862001	0.0080925813
42	1311867720.0117020607	0.0390283391	0.0188140860	0.0390283391	0.0032626868	0.6631110000	968402387	0	1781260288	0.0209043827	-0.0141489087	0.0083339354
