SLAMBench Report run started:	2018-02-18 06:03:00

Properties:
=================

frame-limit: 0
log-file: output//violons_liblsdslam-cpp_living_room_traj1_loop.log
input: datasets/ICL_NUIM/living_room_traj1_loop.slam
load-library: build/lib/liblsdslam-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
camera-path: 
package-path: lsdslam/src/cpp/
kfusage: 5
kfdist: 5
minUseGrad: 5
fabmap: true
kfreactive: false
subpixelstereo: true
maxLoopClosureCandiates: 20
randSeed: 1
use-pose-optim: true

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0000000000	0.0000000000	0.0000000000	0.0000000000	nan	0.0506070000	86795971	0	976482304	0.0000000000	0.0000000000	0.0000000000
2	0.0400000000	0.0033705044	0.0016852522	0.0033705044	0.0054106945	0.2689160000	98518756	0	1095843840	0.0022963362	0.0028668733	0.0001717152
3	0.0800000000	0.0075102816	0.0036269287	0.0075102816	0.0054655237	0.1566880000	101789346	0	1099653120	0.0039740796	0.0039736638	0.0003096815
4	0.1200000000	0.0019486375	0.0032073559	0.0075102816	0.0061830273	0.1243500000	101790928	0	1100414976	0.0003381678	0.0002916229	-0.0001045707
5	0.1600000000	0.0012014543	0.0028061756	0.0075102816	0.0054261034	0.1518760000	101792518	0	1100922880	0.0002680846	-0.0001553374	0.0000558771
6	0.2000000000	0.0019333151	0.0026606988	0.0075102816	0.0050250951	0.1079960000	101794428	0	1101557760	-0.0000145821	-0.0004096011	-0.0002697191
7	0.2400000000	0.0019818847	0.0025637254	0.0075102816	0.0051560429	0.2162140000	101795682	0	1102065664	-0.0006491534	-0.0042378344	-0.0002625633
8	0.2800000000	0.0004956174	0.0023052119	0.0075102816	0.0049487851	0.1151190000	101796936	0	1102573568	-0.0002630980	-0.0013435701	-0.0000252999
9	0.3200000000	0.0008880292	0.0021477471	0.0075102816	0.0046562758	0.1271550000	101798862	0	1103081472	0.0000160443	-0.0002884316	-0.0001227701
10	0.3600000000	0.0012787767	0.0020608501	0.0075102816	0.0044065811	0.1235510000	101801428	0	1103589376	-0.0000999364	-0.0006757299	-0.0001430929
11	0.4000000000	0.0008700256	0.0019525933	0.0075102816	0.0041895496	0.1124520000	101802682	0	1104224256	-0.0000014565	-0.0004570811	-0.0000629745
12	0.4400000000	0.0002331002	0.0018093022	0.0075102816	0.0040102592	0.1261940000	101803936	0	1104732160	0.0000162739	-0.0002809684	0.0000549899
13	0.4800000000	0.0003654936	0.0016982400	0.0075102816	0.0038547841	0.1067440000	101805190	0	1105240064	0.0001998892	-0.0001442756	0.0002456309
14	0.5200000000	0.0001327949	0.0015864225	0.0075102816	0.0037514241	0.1074570000	101806444	0	1105747968	0.0001556035	0.0001755415	0.0002702832
15	0.5600000000	0.0004023565	0.0015074848	0.0075102816	0.0036971673	0.1160710000	101807698	0	1106255872	0.0003862177	-0.0000352905	0.0003557773
16	0.6000000000	0.0047872891	0.0017124725	0.0075102816	0.0040172387	0.1845090000	101808952	0	1106890752	0.0031236913	0.0040287138	0.0006492213
17	0.6400000000	0.0047073881	0.0018886441	0.0075102816	0.0038916914	0.1417220000	101811550	0	1107398656	0.0028081017	0.0039285207	0.0006309351
18	0.6800000000	0.0068192757	0.0021625680	0.0075102816	0.0038173695	0.1435480000	101815428	0	1107906560	0.0043711346	0.0047033643	0.0006183098
19	0.7200000000	0.0065569337	0.0023938504	0.0075102816	0.0037793953	0.1645760000	101816682	0	1108414464	0.0042978823	0.0044428748	0.0005996169
20	0.7600000000	0.0009596035	0.0023221381	0.0075102816	0.0043248293	0.1251130000	101817936	0	1109049344	0.0003886615	-0.0000759575	0.0002800639
21	0.8000000000	0.0010050923	0.0022594216	0.0075102816	0.0043186045	0.1085620000	101819190	0	1109557248	0.0000360385	-0.0001035897	0.0002880407
22	0.8400000000	0.0012565067	0.0022138346	0.0075102816	0.0042550251	0.1136160000	101820444	0	1110065152	0.0005358672	0.0002350141	0.0003399083
