SLAMBench Report run started:	2018-02-18 06:19:40

Properties:
=================

frame-limit: 0
log-file: output//violons_liborbslam2-original_living_room_traj0_loop.log
input: datasets/ICL_NUIM/living_room_traj0_loop.slam
load-library: build/lib/liborbslam2-original-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
mode: auto
settings: 
vocabulary: ./benchmarks/orbslam2/src/original/Vocabulary/ORBvoc.txt
max-features: 1000
scale-levels: 8
scale-factor: 1.2
initial-fast-threshold: 20
second-fast-threshold: 7
camera-fps: 40
depth-threshold: 40

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0000000000	0.0000000000	0.0000000000	0.0000000000	nan	0.1632210000	225837088	0	1777274880	0.0000000000	0.0000000000	0.0000000000
2	0.0400000000	0.0030761305	0.0015380653	0.0030761305	0.0050352369	0.1863150000	229418242	0	1780850688	-0.0023614559	-0.0065556234	0.0031459653
3	0.0800000000	0.0029567843	0.0020109716	0.0030761305	0.0039262776	0.1893980000	229348376	0	1782755328	-0.0006512312	-0.0133153237	0.0026897315
4	0.1200000000	0.0018992918	0.0019830517	0.0030761305	0.0048957544	0.1858810000	229351098	0	1784786944	-0.0013885585	-0.0067196619	0.0020441550
5	0.1600000000	0.0021113290	0.0020087071	0.0030761305	0.0047032188	0.1891560000	229352824	0	1786437632	-0.0011853365	-0.0047804979	0.0010219942
6	0.2000000000	0.0033422562	0.0022309653	0.0033422562	0.0042354051	0.1928230000	229355510	0	1785462784	-0.0021036821	-0.0093260454	0.0021020130
7	0.2400000000	0.0031160696	0.0023574088	0.0033422562	0.0041499128	0.1855540000	229357444	0	1786728448	-0.0014354170	-0.0108568929	0.0032472673
8	0.2800000000	0.0015626880	0.0022580687	0.0033422562	0.0041416896	0.1867430000	229358938	0	1785425920	0.0014953644	-0.0086082434	0.0023589029
9	0.3200000000	0.0044389777	0.0025003919	0.0044389777	0.0039609339	0.1896840000	229365892	0	1784299520	-0.0022548572	-0.0093639223	0.0021255775
10	0.3600000000	0.0035266681	0.0026030195	0.0044389777	0.0038025209	0.1882190000	229365566	0	1782116352	-0.0000836422	-0.0092411749	0.0026449261
11	0.4000000000	0.0015971031	0.0025115726	0.0044389777	0.0037954663	0.1838420000	229369708	0	1782882304	0.0037863615	-0.0096969353	0.0025819750
12	0.4400000000	0.0013512711	0.0024148808	0.0044389777	0.0036999384	0.1921460000	229371098	0	1785405440	0.0040715719	-0.0092478171	0.0017615580
13	0.4800000000	0.0011637234	0.0023186379	0.0044389777	0.0036749922	0.1833250000	229372480	0	1784152064	0.0031247311	-0.0076855263	0.0012696367
14	0.5200000000	0.0023846119	0.0023233503	0.0044389777	0.0036988023	0.1871300000	229373862	0	1783152640	0.0013261873	-0.0072735064	0.0006949953
15	0.5600000000	0.0016954945	0.0022814933	0.0044389777	0.0035751766	0.1783370000	229374420	0	1778577408	0.0023334278	-0.0065663056	0.0001167352
16	0.6000000000	0.0015236762	0.0022341297	0.0044389777	0.0035092960	0.1915890000	229376934	0	1776041984	0.0037503247	-0.0049368027	0.0002885128
17	0.6400000000	0.0015232284	0.0021923120	0.0044389777	0.0034247450	0.1832400000	229379296	0	1777549312	0.0028266904	-0.0049030348	0.0000484341
18	0.6800000000	0.0027088681	0.0022210095	0.0044389777	0.0033342895	0.1867070000	229382126	0	1779736576	0.0036603538	-0.0061567230	0.0001309143
19	0.7200000000	0.0026093691	0.0022414495	0.0044389777	0.0035944607	0.1848510000	229388664	0	1781755904	0.0030368126	-0.0048488025	-0.0001543637
20	0.7600000000	0.0015803262	0.0022083934	0.0044389777	0.0035062372	0.1881320000	229388474	0	1783533568	0.0056790384	-0.0047433143	-0.0011815794
