SLAMBench Report run started:	2018-02-19 04:55:07

Properties:
=================

frame-limit: 0
log-file: output//violons_libefusion-cuda_rgbd_dataset_freiburg1_rpy.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_rpy.slam
load-library: build/lib/libefusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
confidence: 10
depth: 3
icp: 10
icpErrThresh: 5e-05
covThresh: 1e-05
photoThresh: 115
fernThresh: 0.3095
icpCountThresh: 35000
timeDelta: 200
textureDim: 512
nodeTextureDim: 2048
openLoop: false
reloc: false
fastOdom: false
so3: true
frameToFrameRGB: false
shader-dir: /harddrive/slambench2/benchmarks/efusion/src/cuda/Core/src/Shaders

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1305031229.5287840366	0.0606188439	0.0606188439	0.0606188439	nan	0.2101370000	88633275	95654128	1758015488	0.0000000000	0.0000000000	0.0000000000
2	1305031229.5644419193	0.0528085120	0.0567136779	0.0606188439	0.0351166949	1.3677200000	89486106	95654128	1760280576	-0.0045660431	0.0008364068	0.0132681336
3	1305031229.5966169834	0.0653344542	0.0595872700	0.0653344542	0.0422147627	1.0928950000	89605776	95654128	1762566144	-0.0037293795	-0.0090829935	0.0052294414
4	1305031229.6287899017	0.0605313666	0.0598232942	0.0653344542	0.0347635937	1.0849460000	89661054	95654128	1764343808	-0.0075374451	-0.0019470393	0.0114536379
5	1305031229.6646571159	0.0655541942	0.0609694742	0.0655541942	0.0318416417	1.1328270000	89780636	95654128	1766375424	-0.0100531848	-0.0102961808	0.0129517615
6	1305031229.6968429089	0.0629825667	0.0613049896	0.0655541942	0.0286140083	0.9499340000	89836858	95654128	1767899136	-0.0095715849	-0.0070598479	0.0161222797
7	1305031229.7290771008	0.0639055222	0.0616764942	0.0655541942	0.0262459838	1.0681830000	89954636	95654128	1769615360	-0.0195715427	-0.0023566554	0.0180617385
8	1305031229.7648689747	0.0690929294	0.0626035486	0.0690929294	0.0248482780	1.0598240000	90011918	95654128	1771388928	-0.0228811763	-0.0053652218	0.0157319345
9	1305031229.7969229221	0.0686617270	0.0632766796	0.0690929294	0.0235555459	1.1105290000	90131556	95654128	1773420544	-0.0269624982	-0.0028250718	0.0179924779
10	1305031229.8256299496	0.0720666647	0.0641556781	0.0720666647	0.0228895336	1.0867730000	90133750	95654128	1774944256	-0.0335117094	-0.0026049905	0.0174515806
11	1305031229.8630619049	0.0723259524	0.0648984303	0.0723259524	0.0228362832	1.2691890000	90190292	95654128	1776689152	-0.0362684801	-0.0029534132	0.0189602431
12	1305031229.8969380856	0.0745052770	0.0656990008	0.0745052770	0.0229815120	1.0477420000	90308598	95654128	1778466816	-0.0411175080	-0.0009879270	0.0179410093
13	1305031229.9262549877	0.0786310211	0.0666937716	0.0786310211	0.0224382336	0.9137120000	90309512	95654128	1780371456	-0.0471127033	-0.0015311420	0.0161738712
14	1305031229.9662408829	0.0816257969	0.0677603449	0.0816257969	0.0220467835	1.1448220000	90365742	95654128	1781895168	-0.0512065589	-0.0011283467	0.0140732732
15	1305031229.9979310036	0.0812642351	0.0686606042	0.0816257969	0.0220406709	1.0344650000	90537960	95654128	1783926784	-0.0531621389	-0.0002157573	0.0143236127
16	1305031230.0300021172	0.0822144747	0.0695077211	0.0822144747	0.0214926156	0.9677600000	90655094	95654128	1785704448	-0.0565038547	-0.0007800165	0.0144081181
17	1305031230.0656960011	0.0837038755	0.0703427890	0.0837038755	0.0211028478	0.9494170000	90715784	95654128	1787457536	-0.0601958260	-0.0035053822	0.0143857161
18	1305031230.0982739925	0.0824564770	0.0710157717	0.0837038755	0.0208477423	0.8411220000	90835566	95654128	1784918016	-0.0612126105	0.0000442653	0.0138134332
19	1305031230.1299350262	0.0833068267	0.0716626693	0.0837038755	0.0204007233	0.9969780000	90836512	95654128	1786187776	-0.0634977818	0.0002402188	0.0130315116
20	1305031230.1657800674	0.0845989510	0.0723094834	0.0845989510	0.0200143643	1.9331530000	90894622	95654128	1788067840	-0.0671889633	-0.0001413946	0.0118483091
21	1305031230.1977820396	0.0854547247	0.0729354473	0.0854547247	0.0198150724	1.9340360000	91011844	95654128	1785020416	-0.0702919215	0.0005167575	0.0104536274
22	1305031230.2298529148	0.0891829506	0.0736739702	0.0891829506	0.0197109099	1.9853200000	91068454	95654128	1786290176	-0.0744223446	-0.0005317536	0.0076565035
23	1305031230.2655899525	0.0912228078	0.0744369631	0.0912228078	0.0193676495	1.6743260000	91185752	95654128	1785622528	-0.0777258351	0.0003231794	0.0050167311
24	1305031230.2979929447	0.0897726342	0.0750759494	0.0912228078	0.0192011183	1.7307920000	91243350	95654128	1786892288	-0.0796769634	-0.0008020970	0.0064094481
25	1305031230.3351120949	0.0914420038	0.0757305916	0.0914420038	0.0188866417	2.0628990000	91414372	95654128	1784860672	-0.0829476565	-0.0027053040	0.0044681826
26	1305031230.3656799793	0.0944601297	0.0764509584	0.0944601297	0.0185265076	2.0923600000	91586762	95654128	1786241024	-0.0856458694	0.0005981484	0.0011642340
27	1305031230.3973290920	0.0958335176	0.0771688310	0.0958335176	0.0182846440	2.0891400000	91704136	95654128	1784844288	-0.0892046914	-0.0000825133	0.0004138118
28	1305031230.4368140697	0.1018119678	0.0780489430	0.1018119678	0.0188747680	2.1615090000	91760286	95654128	1785978880	-0.0948578268	0.0004681463	-0.0054511409
29	1305031230.4653120041	0.1117228568	0.0792101124	0.1117228568	0.0186230610	1.6514060000	91932600	95654128	1787883520	-0.1035154238	-0.0006473088	-0.0141874067
30	1305031230.4972999096	0.1186211854	0.0805238149	0.1186211854	0.0184447032	1.7286860000	92105998	95654128	1784709120	-0.1108283177	0.0012860320	-0.0204595309
31	1305031230.5301918983	0.1230285540	0.0818949355	0.1230285540	0.0184602520	1.2867150000	92277972	95654128	1786105856	-0.1180432290	-0.0017868303	-0.0238505341
32	1305031230.5661149025	0.1258053482	0.0832671359	0.1258053482	0.0186997887	1.6095490000	92450906	95654128	1785470976	-0.1242827624	0.0008079842	-0.0274419505
33	1305031230.5988430977	0.1277143508	0.0846140212	0.1277143508	0.0187331548	1.9633510000	92628904	95654128	1786867712	-0.1302934140	0.0002448129	-0.0293852724
34	1305031230.6319139004	0.1306569427	0.0859682248	0.1306569427	0.0187130821	1.4369430000	92805258	95654128	1784582144	-0.1345971972	0.0017237253	-0.0332578234
35	1305031230.6660470963	0.1278894395	0.0871659738	0.1306569427	0.0185342468	2.1668030000	92977828	95654128	1785978880	-0.1380562931	0.0068622762	-0.0324770063
36	1305031230.6979451180	0.1268444210	0.0882681529	0.1306569427	0.0184823646	1.5790610000	93149898	95654128	1785597952	-0.1426082253	0.0059367288	-0.0310072266
37	1305031230.7336409092	0.1315406859	0.0894376808	0.1315406859	0.0185962836	1.5247320000	93320952	95654128	1786994688	-0.1466636807	0.0060537765	-0.0372386165
38	1305031230.7659239769	0.1358645111	0.0906594395	0.1358645111	0.0184818822	2.0251850000	93493246	95654128	1784709120	-0.1518318057	0.0049030492	-0.0421181396
39	1305031230.7973229885	0.1391843706	0.0919036685	0.1391843706	0.0184691785	1.8770270000	93665528	95654128	1785978880	-0.1571900100	0.0002646493	-0.0450015366
40	1305031230.8317570686	0.1464731097	0.0932679045	0.1464731097	0.0182486244	1.7356080000	93836290	95654128	1785409536	-0.1609716266	0.0021301636	-0.0544386096
41	1305031230.8655419350	0.1492948234	0.0946344147	0.1492948234	0.0183607703	1.8037710000	94008136	95654128	1784328192	-0.1660008729	0.0003458158	-0.0589007735
42	1305031230.8973939419	0.1512399763	0.0959821662	0.1512399763	0.0184708492	1.8504490000	94179978	95654128	1785724928	-0.1693658084	0.0024697934	-0.0622303300
43	1305031230.9373099804	0.1533282399	0.0973157958	0.1533282399	0.0182800153	1.4681520000	94350528	95654128	1787883520	-0.1710636318	0.0065937913	-0.0667615458
44	1305031230.9650349617	0.1547103822	0.0986202182	0.1547103822	0.0183646810	1.4765260000	94522114	95654128	1784717312	-0.1688418984	0.0088666622	-0.0704814196
45	1305031230.9971239567	0.1565095186	0.0999066471	0.1565095186	0.0182187795	0.8334150000	94637356	95654128	1786114048	-0.1676187664	0.0109955380	-0.0733624175
46	1305031231.0367500782	0.1556433439	0.1011183144	0.1565095186	0.0181873069	0.9275280000	94638398	95654128	1788018688	-0.1715002358	0.0152581492	-0.0706798881
47	1305031231.0644741058	0.1586649418	0.1023427108	0.1586649418	0.0180224475	0.9463420000	94640492	95654128	1784336384	-0.1711497158	0.0154449828	-0.0734629855
48	1305031231.0967879295	0.1593942195	0.1035312839	0.1593942195	0.0179128163	1.1174960000	94642714	95654128	1785606144	-0.1675540805	0.0166811161	-0.0746357366
49	1305031231.1347110271	0.1619438082	0.1047233762	0.1619438082	0.0177788304	2.1685990000	94643692	95654128	1787502592	-0.1726409644	0.0167687312	-0.0737293884
50	1305031231.1652760506	0.1695353687	0.1060196161	0.1695353687	0.0176648170	1.5344780000	94645882	95654128	1784836096	-0.1700363010	0.0150040546	-0.0812862888
51	1305031231.1977710724	0.1701277941	0.1072766392	0.1701277941	0.0175731696	1.7871020000	94648104	95654128	1786105856	-0.1638083905	0.0235045180	-0.0819991082
52	1305031231.2344679832	0.1457930803	0.1080173399	0.1701277941	0.0178868596	1.7915440000	94705770	95654128	1788010496	-0.1486784816	0.0323205963	-0.0570255667
53	1305031231.2656350136	0.1610973924	0.1090188504	0.1701277941	0.0192322228	1.5950660000	94877904	95654128	1784836096	-0.1301882714	0.0302581899	-0.0738606527
54	1305031231.2978610992	0.1715396047	0.1101766421	0.1715396047	0.0196935977	1.8156240000	95050090	95654128	1786105856	-0.1234249622	0.0291872583	-0.0819752961
55	1305031231.3351519108	0.1683034301	0.1112334928	0.1715396047	0.0196576323	1.7331570000	95221560	95654128	1785360384	-0.1168022305	0.0300113112	-0.0751884356
56	1305031231.3650770187	0.1617961526	0.1121363974	0.1715396047	0.0196998395	1.8304620000	95393702	95654128	1786867712	-0.1129933745	0.0284593534	-0.0661885962
57	1305031231.3973300457	0.1593515873	0.1129647341	0.1715396047	0.0197727826	1.9392190000	95565968	95654128	1784455168	-0.1088402271	0.0288653933	-0.0613923222
58	1305031231.4368579388	0.1572090536	0.1137275672	0.1715396047	0.0196808668	1.7465580000	95737298	95654128	1785851904	-0.1059179157	0.0341411978	-0.0565204434
59	1305031231.4649889469	0.1532271206	0.1143970512	0.1715396047	0.0195990163	1.6470890000	95909520	95654128	1788010496	-0.1029215306	0.0351640061	-0.0506479666
60	1305031231.4992439747	0.1502649784	0.1149948499	0.1715396047	0.0195271673	1.6455070000	96082254	95654128	1784836096	-0.0990809724	0.0336186960	-0.0461839475
61	1305031231.5331959724	0.1481448859	0.1155382932	0.1715396047	0.0195270332	1.7230750000	96253748	95654128	1786359808	-0.0958862081	0.0352491401	-0.0426399633
62	1305031231.5650680065	0.1462782621	0.1160340991	0.1715396047	0.0194578469	1.7088610000	96427238	95654128	1784709120	-0.0910327211	0.0373371542	-0.0397875309
63	1305031231.6013169289	0.1419466436	0.1164454093	0.1715396047	0.0193471739	1.2042220000	96599896	95654128	1785978880	-0.0894798264	0.0379181132	-0.0343280584
