SLAMBench Report run started:	2018-02-18 06:16:07

Properties:
=================

frame-limit: 0
log-file: output//violons_liblsdslam-cpp_rgbd_dataset_freiburg2_xyz.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-library: build/lib/liblsdslam-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
camera-path: 
package-path: lsdslam/src/cpp/
kfusage: 5
kfdist: 5
minUseGrad: 5
fabmap: true
kfreactive: false
subpixelstereo: true
maxLoopClosureCandiates: 20
randSeed: 1
use-pose-optim: true

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867170.4622900486	0.0582520440	0.0582520440	0.0582520440	nan	0.0569700000	94835795	0	1289920512	0.0000000000	0.0000000000	0.0000000000
2	1311867170.4941389561	0.0611953549	0.0597236995	0.0611953549	0.0088769346	0.1819430000	116880924	0	1300484096	-0.0043363627	0.0014787407	-0.0000160180
3	1311867170.5264289379	0.0625342205	0.0606605398	0.0625342205	0.0068025817	0.1749810000	120152058	0	1304293376	-0.0085155768	0.0024614935	-0.0014082161
4	1311867170.5623490810	0.0622892939	0.0610677283	0.0625342205	0.0056800369	0.1158610000	120154216	0	1305165824	-0.0138590951	0.0014301802	-0.0037234668
5	1311867170.5942170620	0.0654902533	0.0619522333	0.0654902533	0.0068551669	0.1401150000	120156286	0	1305690112	-0.0167241544	0.0025477943	-0.0027489252
6	1311867170.6260869503	0.0636746362	0.0622393005	0.0654902533	0.0065549394	0.1579970000	120158708	0	1306308608	-0.0159827154	0.0008288115	-0.0052628033
7	1311867170.6621398926	0.0643371046	0.0625389868	0.0654902533	0.0060781757	0.1321510000	120160570	0	1306816512	-0.0173256006	0.0007432570	-0.0061667264
8	1311867170.6942050457	0.0630389825	0.0626014862	0.0654902533	0.0060112824	0.1353270000	120162304	0	1307324416	-0.0195133612	-0.0026966156	-0.0083137639
9	1311867170.7263879776	0.0669525266	0.0630849351	0.0669525266	0.0067839943	0.1545660000	120164742	0	1307832320	-0.0229993649	0.0007934144	-0.0076974337
10	1311867170.7620189190	0.0720806420	0.0639845058	0.0720806420	0.0072763251	0.1614310000	120167916	0	1308356608	-0.0307751019	0.0007661089	-0.0061874175
11	1311867170.7941920757	0.0731059760	0.0648137304	0.0731059760	0.0070369634	0.1630130000	120169618	0	1308975104	-0.0310605839	-0.0009098459	-0.0065512597
12	1311867170.8262820244	0.0742821619	0.0656027663	0.0742821619	0.0068540051	0.1649750000	120171416	0	1309483008	-0.0355211608	-0.0067018000	-0.0075827013
13	1311867170.8622210026	0.0700561404	0.0659453336	0.0742821619	0.0086520444	0.1737880000	120173246	0	1309990912	-0.0378693044	-0.0211869460	-0.0120584108
14	1311867170.8943779469	0.0706328228	0.0662801542	0.0742821619	0.0085797613	0.2311960000	132516124	0	1322815488	-0.0409508497	-0.0300084185	-0.0146712763
15	1311867170.9263520241	0.0708773285	0.0665866325	0.0742821619	0.0083456637	0.1742520000	136175970	0	1326751744	-0.0409714617	-0.0347238630	-0.0168486144
16	1311867170.9621469975	0.0736370534	0.0670272838	0.0742821619	0.0081640308	0.1405080000	139369896	0	1330561024	-0.0462509580	-0.0373524614	-0.0186943542
17	1311867170.9942629337	0.0731007308	0.0673845454	0.0742821619	0.0080046334	0.1151710000	139372974	0	1331322880	-0.0456846878	-0.0414447486	-0.0215295106
18	1311867171.0262739658	0.0743198320	0.0677698391	0.0743198320	0.0077843252	0.1182800000	139377396	0	1331957760	-0.0467521511	-0.0464044996	-0.0233519319
